Title,name,url,address
"Sports, Dance, Gymnastics",Carol Lawrence School of Dance,http://www.carollawrenceschoolofdance.net/,"425 Eastline Road, Ballston Spa, NY 12020"
"Sports, Dance, Gymnastics",Cindy’s Academy of Dance,https://www.facebook.com/Cindysacademy,"160 Delaware Avenue, Delmar, NY 12054"
"Sports, Dance, Gymnastics",CK Dance Company,http://www.ckdancecompany.com/,"749 Columbia Turnpike, East Greenbush, NY  12061"
"Sports, Dance, Gymnastics",Class Act Dance,https://www.classactdanceny.com/,"8 Mountain Ledge Saratoga Springs, NY 12831"
"Sports, Dance, Gymnastics",CM School of Fine Arts,http://performanceschoolofmusicarts.com/,"17 Executive Drive, Clifton Park, NY 12065"
"Sports, Dance, Gymnastics",Creative Dance Art,http://www.creativedancearts.org/,"2037 U.S. 9, Round Lake, NY 12151"
"Sports, Dance, Gymnastics",Dance Dimensions,https://www.facebook.com/DanceDimensionsAlbany,"158 Railroad Ave, Albany, NY 12205"
"Sports, Dance, Gymnastics",Dance Evolution,http://www.dance-evolution.com/,"3101 Ellsworth Blvd, Malta, NY 12020"
"Sports, Dance, Gymnastics",Dance Fire Studio and Fitness,https://www.dancefirestudio.com/,"2341 Nott St. East Suite 104, Niskayuna , NY, 12309"
"Sports, Dance, Gymnastics",Dance Force,http://www.danceforceinc.com/,"2235 Upper Broadway, Schenectady, NY 1230637 Prospect Street, Amsterdam, NY 12010"
"Sports, Dance, Gymnastics",Dance Lili,https://dancelili.com/,"20 Academy Street, Greenwich, NY 12834"
